user,level,department,knowledge,knowledge2,knowledge3,sername,email,password,smtp,active
user821,-5,MARKETING,MARKETING,MARKETING,MARKETING,user821_-5_MARKETING,user821_-5_MARKETING@eknowedge.com,user821_-5_MARKETING,192.168.1.108,Y
user822,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user822_-5_SUPPORT,user822_-5_SUPPORT@eknowedge.com,user822_-5_SUPPORT,192.168.1.108,Y
user823,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user823_-5_STRATEGY,user823_-5_STRATEGY@eknowedge.com,user823_-5_STRATEGY,192.168.1.108,Y
user824,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user824_-5_PROVIDERS,user824_-5_PROVIDERS@eknowedge.com,user824_-5_PROVIDERS,192.168.1.108,Y
user825,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user825_-5_TECHNOLOGY,user825_-5_TECHNOLOGY@eknowedge.com,user825_-5_TECHNOLOGY,192.168.1.108,Y
user826,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user826_-5_OPERATIONS,user826_-5_OPERATIONS@eknowedge.com,user826_-5_OPERATIONS,192.168.1.108,Y
user827,-5,SALES,SALES,SALES,SALES,user827_-5_SALES,user827_-5_SALES@eknowedge.com,user827_-5_SALES,192.168.1.108,Y
user828,-5,MARKETING,MARKETING,MARKETING,MARKETING,user828_-5_MARKETING,user828_-5_MARKETING@eknowedge.com,user828_-5_MARKETING,192.168.1.108,Y
user829,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user829_-5_SUPPORT,user829_-5_SUPPORT@eknowedge.com,user829_-5_SUPPORT,192.168.1.108,Y
user830,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user830_-5_STRATEGY,user830_-5_STRATEGY@eknowedge.com,user830_-5_STRATEGY,192.168.1.108,Y
user831,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user831_-5_TECHNOLOGY,user831_-5_TECHNOLOGY@eknowedge.com,user831_-5_TECHNOLOGY,192.168.1.108,Y
user832,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user832_-5_OPERATIONS,user832_-5_OPERATIONS@eknowedge.com,user832_-5_OPERATIONS,192.168.1.108,Y
user833,-5,SALES,SALES,SALES,SALES,user833_-5_SALES,user833_-5_SALES@eknowedge.com,user833_-5_SALES,192.168.1.108,Y
user834,-5,MARKETING,MARKETING,MARKETING,MARKETING,user834_-5_MARKETING,user834_-5_MARKETING@eknowedge.com,user834_-5_MARKETING,192.168.1.108,Y
user835,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user835_-5_SUPPORT,user835_-5_SUPPORT@eknowedge.com,user835_-5_SUPPORT,192.168.1.108,Y
user836,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user836_-5_STRATEGY,user836_-5_STRATEGY@eknowedge.com,user836_-5_STRATEGY,192.168.1.108,Y
user837,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user837_-5_PROVIDERS,user837_-5_PROVIDERS@eknowedge.com,user837_-5_PROVIDERS,192.168.1.108,Y
user838,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user838_-5_TECHNOLOGY,user838_-5_TECHNOLOGY@eknowedge.com,user838_-5_TECHNOLOGY,192.168.1.108,Y
user839,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user839_-5_OPERATIONS,user839_-5_OPERATIONS@eknowedge.com,user839_-5_OPERATIONS,192.168.1.108,Y
user840,-5,SALES,SALES,SALES,SALES,user840_-5_SALES,user840_-5_SALES@eknowedge.com,user840_-5_SALES,192.168.1.108,Y
user841,-5,MARKETING,MARKETING,MARKETING,MARKETING,user841_-5_MARKETING,user841_-5_MARKETING@eknowedge.com,user841_-5_MARKETING,192.168.1.108,Y
user842,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user842_-5_SUPPORT,user842_-5_SUPPORT@eknowedge.com,user842_-5_SUPPORT,192.168.1.108,Y
user843,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user843_-5_STRATEGY,user843_-5_STRATEGY@eknowedge.com,user843_-5_STRATEGY,192.168.1.108,Y
user844,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user844_-5_TECHNOLOGY,user844_-5_TECHNOLOGY@eknowedge.com,user844_-5_TECHNOLOGY,192.168.1.108,Y
user845,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user845_-5_OPERATIONS,user845_-5_OPERATIONS@eknowedge.com,user845_-5_OPERATIONS,192.168.1.108,Y
user846,-5,SALES,SALES,SALES,SALES,user846_-5_SALES,user846_-5_SALES@eknowedge.com,user846_-5_SALES,192.168.1.108,Y
user847,-5,MARKETING,MARKETING,MARKETING,MARKETING,user847_-5_MARKETING,user847_-5_MARKETING@eknowedge.com,user847_-5_MARKETING,192.168.1.108,Y
user848,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user848_-5_SUPPORT,user848_-5_SUPPORT@eknowedge.com,user848_-5_SUPPORT,192.168.1.108,Y
user849,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user849_-5_STRATEGY,user849_-5_STRATEGY@eknowedge.com,user849_-5_STRATEGY,192.168.1.108,Y
user850,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user850_-5_PROVIDERS,user850_-5_PROVIDERS@eknowedge.com,user850_-5_PROVIDERS,192.168.1.108,Y
user851,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user851_-5_TECHNOLOGY,user851_-5_TECHNOLOGY@eknowedge.com,user851_-5_TECHNOLOGY,192.168.1.108,Y
user852,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user852_-5_OPERATIONS,user852_-5_OPERATIONS@eknowedge.com,user852_-5_OPERATIONS,192.168.1.108,Y
user853,-5,SALES,SALES,SALES,SALES,user853_-5_SALES,user853_-5_SALES@eknowedge.com,user853_-5_SALES,192.168.1.108,Y
user854,-5,MARKETING,MARKETING,MARKETING,MARKETING,user854_-5_MARKETING,user854_-5_MARKETING@eknowedge.com,user854_-5_MARKETING,192.168.1.108,Y
user855,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user855_-5_SUPPORT,user855_-5_SUPPORT@eknowedge.com,user855_-5_SUPPORT,192.168.1.108,Y
user856,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user856_-5_STRATEGY,user856_-5_STRATEGY@eknowedge.com,user856_-5_STRATEGY,192.168.1.108,Y
user857,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user857_-5_TECHNOLOGY,user857_-5_TECHNOLOGY@eknowedge.com,user857_-5_TECHNOLOGY,192.168.1.108,Y
user858,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user858_-5_OPERATIONS,user858_-5_OPERATIONS@eknowedge.com,user858_-5_OPERATIONS,192.168.1.108,Y
user859,-5,SALES,SALES,SALES,SALES,user859_-5_SALES,user859_-5_SALES@eknowedge.com,user859_-5_SALES,192.168.1.108,Y
user860,-5,MARKETING,MARKETING,MARKETING,MARKETING,user860_-5_MARKETING,user860_-5_MARKETING@eknowedge.com,user860_-5_MARKETING,192.168.1.108,Y
user861,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user861_-5_SUPPORT,user861_-5_SUPPORT@eknowedge.com,user861_-5_SUPPORT,192.168.1.108,Y
user862,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user862_-5_STRATEGY,user862_-5_STRATEGY@eknowedge.com,user862_-5_STRATEGY,192.168.1.108,Y
user863,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user863_-5_PROVIDERS,user863_-5_PROVIDERS@eknowedge.com,user863_-5_PROVIDERS,192.168.1.108,Y
user864,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user864_-5_TECHNOLOGY,user864_-5_TECHNOLOGY@eknowedge.com,user864_-5_TECHNOLOGY,192.168.1.108,Y
user865,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user865_-5_OPERATIONS,user865_-5_OPERATIONS@eknowedge.com,user865_-5_OPERATIONS,192.168.1.108,Y
user866,-5,SALES,SALES,SALES,SALES,user866_-5_SALES,user866_-5_SALES@eknowedge.com,user866_-5_SALES,192.168.1.108,Y
user867,-5,MARKETING,MARKETING,MARKETING,MARKETING,user867_-5_MARKETING,user867_-5_MARKETING@eknowedge.com,user867_-5_MARKETING,192.168.1.108,Y
user868,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user868_-5_SUPPORT,user868_-5_SUPPORT@eknowedge.com,user868_-5_SUPPORT,192.168.1.108,Y
user869,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user869_-5_STRATEGY,user869_-5_STRATEGY@eknowedge.com,user869_-5_STRATEGY,192.168.1.108,Y
user870,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user870_-5_TECHNOLOGY,user870_-5_TECHNOLOGY@eknowedge.com,user870_-5_TECHNOLOGY,192.168.1.108,Y
user871,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user871_-5_OPERATIONS,user871_-5_OPERATIONS@eknowedge.com,user871_-5_OPERATIONS,192.168.1.108,Y
user872,-5,SALES,SALES,SALES,SALES,user872_-5_SALES,user872_-5_SALES@eknowedge.com,user872_-5_SALES,192.168.1.108,Y
user873,-5,MARKETING,MARKETING,MARKETING,MARKETING,user873_-5_MARKETING,user873_-5_MARKETING@eknowedge.com,user873_-5_MARKETING,192.168.1.108,Y
user874,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user874_-5_SUPPORT,user874_-5_SUPPORT@eknowedge.com,user874_-5_SUPPORT,192.168.1.108,Y
user875,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user875_-5_STRATEGY,user875_-5_STRATEGY@eknowedge.com,user875_-5_STRATEGY,192.168.1.108,Y
user876,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user876_-5_PROVIDERS,user876_-5_PROVIDERS@eknowedge.com,user876_-5_PROVIDERS,192.168.1.108,Y
user877,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user877_-5_TECHNOLOGY,user877_-5_TECHNOLOGY@eknowedge.com,user877_-5_TECHNOLOGY,192.168.1.108,Y
user878,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user878_-5_OPERATIONS,user878_-5_OPERATIONS@eknowedge.com,user878_-5_OPERATIONS,192.168.1.108,Y
user879,-5,SALES,SALES,SALES,SALES,user879_-5_SALES,user879_-5_SALES@eknowedge.com,user879_-5_SALES,192.168.1.108,Y
user880,-5,MARKETING,MARKETING,MARKETING,MARKETING,user880_-5_MARKETING,user880_-5_MARKETING@eknowedge.com,user880_-5_MARKETING,192.168.1.108,Y
user881,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user881_-5_SUPPORT,user881_-5_SUPPORT@eknowedge.com,user881_-5_SUPPORT,192.168.1.108,Y
user882,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user882_-5_STRATEGY,user882_-5_STRATEGY@eknowedge.com,user882_-5_STRATEGY,192.168.1.108,Y
user883,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user883_-5_TECHNOLOGY,user883_-5_TECHNOLOGY@eknowedge.com,user883_-5_TECHNOLOGY,192.168.1.108,Y
user884,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user884_-5_OPERATIONS,user884_-5_OPERATIONS@eknowedge.com,user884_-5_OPERATIONS,192.168.1.108,Y
user885,-5,SALES,SALES,SALES,SALES,user885_-5_SALES,user885_-5_SALES@eknowedge.com,user885_-5_SALES,192.168.1.108,Y
user886,-5,MARKETING,MARKETING,MARKETING,MARKETING,user886_-5_MARKETING,user886_-5_MARKETING@eknowedge.com,user886_-5_MARKETING,192.168.1.108,Y
user887,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user887_-5_SUPPORT,user887_-5_SUPPORT@eknowedge.com,user887_-5_SUPPORT,192.168.1.108,Y
user888,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user888_-5_STRATEGY,user888_-5_STRATEGY@eknowedge.com,user888_-5_STRATEGY,192.168.1.108,Y
user889,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user889_-5_PROVIDERS,user889_-5_PROVIDERS@eknowedge.com,user889_-5_PROVIDERS,192.168.1.108,Y
user890,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user890_-5_TECHNOLOGY,user890_-5_TECHNOLOGY@eknowedge.com,user890_-5_TECHNOLOGY,192.168.1.108,Y
user891,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user891_-5_OPERATIONS,user891_-5_OPERATIONS@eknowedge.com,user891_-5_OPERATIONS,192.168.1.108,Y
user892,-5,SALES,SALES,SALES,SALES,user892_-5_SALES,user892_-5_SALES@eknowedge.com,user892_-5_SALES,192.168.1.108,Y
user893,-5,MARKETING,MARKETING,MARKETING,MARKETING,user893_-5_MARKETING,user893_-5_MARKETING@eknowedge.com,user893_-5_MARKETING,192.168.1.108,Y
user894,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user894_-5_SUPPORT,user894_-5_SUPPORT@eknowedge.com,user894_-5_SUPPORT,192.168.1.108,Y
user895,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user895_-5_STRATEGY,user895_-5_STRATEGY@eknowedge.com,user895_-5_STRATEGY,192.168.1.108,Y
user896,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user896_-5_TECHNOLOGY,user896_-5_TECHNOLOGY@eknowedge.com,user896_-5_TECHNOLOGY,192.168.1.108,Y
user897,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user897_-5_OPERATIONS,user897_-5_OPERATIONS@eknowedge.com,user897_-5_OPERATIONS,192.168.1.108,Y
user898,-5,SALES,SALES,SALES,SALES,user898_-5_SALES,user898_-5_SALES@eknowedge.com,user898_-5_SALES,192.168.1.108,Y
user899,-5,MARKETING,MARKETING,MARKETING,MARKETING,user899_-5_MARKETING,user899_-5_MARKETING@eknowedge.com,user899_-5_MARKETING,192.168.1.108,Y
user900,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user900_-5_SUPPORT,user900_-5_SUPPORT@eknowedge.com,user900_-5_SUPPORT,192.168.1.108,Y
user901,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user901_-5_STRATEGY,user901_-5_STRATEGY@eknowedge.com,user901_-5_STRATEGY,192.168.1.108,Y
user902,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user902_-5_PROVIDERS,user902_-5_PROVIDERS@eknowedge.com,user902_-5_PROVIDERS,192.168.1.108,Y
user903,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user903_-5_TECHNOLOGY,user903_-5_TECHNOLOGY@eknowedge.com,user903_-5_TECHNOLOGY,192.168.1.108,Y
user904,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user904_-5_OPERATIONS,user904_-5_OPERATIONS@eknowedge.com,user904_-5_OPERATIONS,192.168.1.108,Y
user905,-5,SALES,SALES,SALES,SALES,user905_-5_SALES,user905_-5_SALES@eknowedge.com,user905_-5_SALES,192.168.1.108,Y
user906,-5,MARKETING,MARKETING,MARKETING,MARKETING,user906_-5_MARKETING,user906_-5_MARKETING@eknowedge.com,user906_-5_MARKETING,192.168.1.108,Y
user907,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user907_-5_SUPPORT,user907_-5_SUPPORT@eknowedge.com,user907_-5_SUPPORT,192.168.1.108,Y
user908,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user908_-5_STRATEGY,user908_-5_STRATEGY@eknowedge.com,user908_-5_STRATEGY,192.168.1.108,Y
user909,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user909_-5_TECHNOLOGY,user909_-5_TECHNOLOGY@eknowedge.com,user909_-5_TECHNOLOGY,192.168.1.108,Y
user910,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user910_-5_OPERATIONS,user910_-5_OPERATIONS@eknowedge.com,user910_-5_OPERATIONS,192.168.1.108,Y
user911,-5,SALES,SALES,SALES,SALES,user911_-5_SALES,user911_-5_SALES@eknowedge.com,user911_-5_SALES,192.168.1.108,Y
user912,-5,MARKETING,MARKETING,MARKETING,MARKETING,user912_-5_MARKETING,user912_-5_MARKETING@eknowedge.com,user912_-5_MARKETING,192.168.1.108,Y
user913,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user913_-5_SUPPORT,user913_-5_SUPPORT@eknowedge.com,user913_-5_SUPPORT,192.168.1.108,Y
user914,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user914_-5_STRATEGY,user914_-5_STRATEGY@eknowedge.com,user914_-5_STRATEGY,192.168.1.108,Y
user915,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user915_-5_PROVIDERS,user915_-5_PROVIDERS@eknowedge.com,user915_-5_PROVIDERS,192.168.1.108,Y
user916,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user916_-5_TECHNOLOGY,user916_-5_TECHNOLOGY@eknowedge.com,user916_-5_TECHNOLOGY,192.168.1.108,Y
user917,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user917_-5_OPERATIONS,user917_-5_OPERATIONS@eknowedge.com,user917_-5_OPERATIONS,192.168.1.108,Y
user918,-5,SALES,SALES,SALES,SALES,user918_-5_SALES,user918_-5_SALES@eknowedge.com,user918_-5_SALES,192.168.1.108,Y
user919,-5,MARKETING,MARKETING,MARKETING,MARKETING,user919_-5_MARKETING,user919_-5_MARKETING@eknowedge.com,user919_-5_MARKETING,192.168.1.108,Y
user920,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user920_-5_SUPPORT,user920_-5_SUPPORT@eknowedge.com,user920_-5_SUPPORT,192.168.1.108,Y
user921,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user921_-5_STRATEGY,user921_-5_STRATEGY@eknowedge.com,user921_-5_STRATEGY,192.168.1.108,Y
user922,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user922_-5_TECHNOLOGY,user922_-5_TECHNOLOGY@eknowedge.com,user922_-5_TECHNOLOGY,192.168.1.108,Y
user923,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user923_-5_OPERATIONS,user923_-5_OPERATIONS@eknowedge.com,user923_-5_OPERATIONS,192.168.1.108,Y
user924,-5,SALES,SALES,SALES,SALES,user924_-5_SALES,user924_-5_SALES@eknowedge.com,user924_-5_SALES,192.168.1.108,Y
user925,-5,MARKETING,MARKETING,MARKETING,MARKETING,user925_-5_MARKETING,user925_-5_MARKETING@eknowedge.com,user925_-5_MARKETING,192.168.1.108,Y
user926,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user926_-5_SUPPORT,user926_-5_SUPPORT@eknowedge.com,user926_-5_SUPPORT,192.168.1.108,Y
user927,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user927_-5_STRATEGY,user927_-5_STRATEGY@eknowedge.com,user927_-5_STRATEGY,192.168.1.108,Y
user928,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user928_-5_PROVIDERS,user928_-5_PROVIDERS@eknowedge.com,user928_-5_PROVIDERS,192.168.1.108,Y
user929,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user929_-5_TECHNOLOGY,user929_-5_TECHNOLOGY@eknowedge.com,user929_-5_TECHNOLOGY,192.168.1.108,Y
user930,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user930_-5_OPERATIONS,user930_-5_OPERATIONS@eknowedge.com,user930_-5_OPERATIONS,192.168.1.108,Y
user931,-5,SALES,SALES,SALES,SALES,user931_-5_SALES,user931_-5_SALES@eknowedge.com,user931_-5_SALES,192.168.1.108,Y
user932,-5,MARKETING,MARKETING,MARKETING,MARKETING,user932_-5_MARKETING,user932_-5_MARKETING@eknowedge.com,user932_-5_MARKETING,192.168.1.108,Y
user933,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user933_-5_SUPPORT,user933_-5_SUPPORT@eknowedge.com,user933_-5_SUPPORT,192.168.1.108,Y
user934,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user934_-5_STRATEGY,user934_-5_STRATEGY@eknowedge.com,user934_-5_STRATEGY,192.168.1.108,Y
user935,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user935_-5_TECHNOLOGY,user935_-5_TECHNOLOGY@eknowedge.com,user935_-5_TECHNOLOGY,192.168.1.108,Y
user936,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user936_-5_OPERATIONS,user936_-5_OPERATIONS@eknowedge.com,user936_-5_OPERATIONS,192.168.1.108,Y
user937,-5,SALES,SALES,SALES,SALES,user937_-5_SALES,user937_-5_SALES@eknowedge.com,user937_-5_SALES,192.168.1.108,Y
user938,-5,MARKETING,MARKETING,MARKETING,MARKETING,user938_-5_MARKETING,user938_-5_MARKETING@eknowedge.com,user938_-5_MARKETING,192.168.1.108,Y
user939,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user939_-5_SUPPORT,user939_-5_SUPPORT@eknowedge.com,user939_-5_SUPPORT,192.168.1.108,Y
user940,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user940_-5_STRATEGY,user940_-5_STRATEGY@eknowedge.com,user940_-5_STRATEGY,192.168.1.108,Y
user941,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user941_-5_PROVIDERS,user941_-5_PROVIDERS@eknowedge.com,user941_-5_PROVIDERS,192.168.1.108,Y
user942,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user942_-5_TECHNOLOGY,user942_-5_TECHNOLOGY@eknowedge.com,user942_-5_TECHNOLOGY,192.168.1.108,Y
user943,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user943_-5_OPERATIONS,user943_-5_OPERATIONS@eknowedge.com,user943_-5_OPERATIONS,192.168.1.108,Y
user944,-5,SALES,SALES,SALES,SALES,user944_-5_SALES,user944_-5_SALES@eknowedge.com,user944_-5_SALES,192.168.1.108,Y
user945,-5,MARKETING,MARKETING,MARKETING,MARKETING,user945_-5_MARKETING,user945_-5_MARKETING@eknowedge.com,user945_-5_MARKETING,192.168.1.108,Y
user946,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user946_-5_SUPPORT,user946_-5_SUPPORT@eknowedge.com,user946_-5_SUPPORT,192.168.1.108,Y
user947,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user947_-5_STRATEGY,user947_-5_STRATEGY@eknowedge.com,user947_-5_STRATEGY,192.168.1.108,Y
user948,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user948_-5_TECHNOLOGY,user948_-5_TECHNOLOGY@eknowedge.com,user948_-5_TECHNOLOGY,192.168.1.108,Y
user949,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user949_-5_OPERATIONS,user949_-5_OPERATIONS@eknowedge.com,user949_-5_OPERATIONS,192.168.1.108,Y
user950,-5,SALES,SALES,SALES,SALES,user950_-5_SALES,user950_-5_SALES@eknowedge.com,user950_-5_SALES,192.168.1.108,Y
user951,-5,MARKETING,MARKETING,MARKETING,MARKETING,user951_-5_MARKETING,user951_-5_MARKETING@eknowedge.com,user951_-5_MARKETING,192.168.1.108,Y
user952,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user952_-5_SUPPORT,user952_-5_SUPPORT@eknowedge.com,user952_-5_SUPPORT,192.168.1.108,Y
user953,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user953_-5_STRATEGY,user953_-5_STRATEGY@eknowedge.com,user953_-5_STRATEGY,192.168.1.108,Y
user954,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user954_-5_PROVIDERS,user954_-5_PROVIDERS@eknowedge.com,user954_-5_PROVIDERS,192.168.1.108,Y
user955,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user955_-5_TECHNOLOGY,user955_-5_TECHNOLOGY@eknowedge.com,user955_-5_TECHNOLOGY,192.168.1.108,Y
user956,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user956_-5_OPERATIONS,user956_-5_OPERATIONS@eknowedge.com,user956_-5_OPERATIONS,192.168.1.108,Y
user957,-5,SALES,SALES,SALES,SALES,user957_-5_SALES,user957_-5_SALES@eknowedge.com,user957_-5_SALES,192.168.1.108,Y
user958,-5,MARKETING,MARKETING,MARKETING,MARKETING,user958_-5_MARKETING,user958_-5_MARKETING@eknowedge.com,user958_-5_MARKETING,192.168.1.108,Y
user959,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user959_-5_SUPPORT,user959_-5_SUPPORT@eknowedge.com,user959_-5_SUPPORT,192.168.1.108,Y
user960,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user960_-5_STRATEGY,user960_-5_STRATEGY@eknowedge.com,user960_-5_STRATEGY,192.168.1.108,Y
user961,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user961_-5_TECHNOLOGY,user961_-5_TECHNOLOGY@eknowedge.com,user961_-5_TECHNOLOGY,192.168.1.108,Y
user962,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user962_-5_OPERATIONS,user962_-5_OPERATIONS@eknowedge.com,user962_-5_OPERATIONS,192.168.1.108,Y
user963,-5,SALES,SALES,SALES,SALES,user963_-5_SALES,user963_-5_SALES@eknowedge.com,user963_-5_SALES,192.168.1.108,Y
user964,-5,MARKETING,MARKETING,MARKETING,MARKETING,user964_-5_MARKETING,user964_-5_MARKETING@eknowedge.com,user964_-5_MARKETING,192.168.1.108,Y
user965,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user965_-5_SUPPORT,user965_-5_SUPPORT@eknowedge.com,user965_-5_SUPPORT,192.168.1.108,Y
user966,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user966_-5_STRATEGY,user966_-5_STRATEGY@eknowedge.com,user966_-5_STRATEGY,192.168.1.108,Y
user967,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user967_-5_PROVIDERS,user967_-5_PROVIDERS@eknowedge.com,user967_-5_PROVIDERS,192.168.1.108,Y
user968,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user968_-5_TECHNOLOGY,user968_-5_TECHNOLOGY@eknowedge.com,user968_-5_TECHNOLOGY,192.168.1.108,Y
user969,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user969_-5_OPERATIONS,user969_-5_OPERATIONS@eknowedge.com,user969_-5_OPERATIONS,192.168.1.108,Y
user970,-5,SALES,SALES,SALES,SALES,user970_-5_SALES,user970_-5_SALES@eknowedge.com,user970_-5_SALES,192.168.1.108,Y
